id,slug,name,metacritic,released,tba,updated,website,rating,rating_top,playtime,achievements_count,ratings_count,suggestions_count,game_series_count,reviews_count,platforms,developers,genres,publishers,esrb_rating,added_status_yet,added_status_owned,added_status_beaten,added_status_toplay,added_status_dropped,added_status_playing
2967,circl,CircL,,12/13/2016,FALSE,2019-08-28T23:24:55,,0,0,0,0,0,69,0,0,PC||macOS||Linux,Achebit,Strategy,,,0,0,0,0,0,0
2968,killbox-itch,Killbox (itch),,8/24/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,68,0,0,PC||macOS,Biome Collective||mal,Action||Simulation,,,0,0,0,0,0,0
2969,automation-the-car-company-tycoon-game,Automation - The Car Company Tycoon Game,,3/12/2015,FALSE,2019-08-28T22:14:31,http://automationgame.com,4.25,4,7,0,8,319,0,8,PC,Camshaft Software,Strategy||Simulation,Camshaft Software,,1,35,0,0,4,5
2970,goldrushers-itch,GOLDRUSHERS (itch),,2/23/2017,FALSE,2019-08-28T17:07:09,,0,0,0,0,0,135,0,0,PC||macOS,GOLDRUSHERS,Action,,,0,0,0,0,0,0
2971,suzy-and-the-magic-forest-gmtk-game-jam-17,Suzy and the Magic Forest (GMTK Game Jam '17),,7/16/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,68,0,0,PC,Onionsbub,Platformer,,,0,0,0,0,0,0
2972,moon-of-doom-vr,Moon of Doom VR,,2/27/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,107,0,0,PC,DevilCowStudios,Action||Shooter||Fighting,,,0,0,0,0,0,0
2973,late-summer-nights-1,Late Summer Nights #1,,6/28/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,94,0,0,PC||macOS,nyaraka,RPG,,,0,0,0,0,0,0
2974,islands,Islands,,8/18/2018,FALSE,2019-08-28T23:24:55,,0,0,0,0,0,23,0,0,Web,Rosden Shadow,Puzzle,,,0,0,0,0,0,0
2975,murder-island-multiplayer,Murder Island Multiplayer,,11/30/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,203,0,0,PC,AndrewG,Action,,,0,0,0,0,0,0
2976,monstruct,Monstruct!,,10/29/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,115,0,0,PC||macOS,hadecynn,RPG,,,0,0,0,0,0,0
2977,music-friend-filth-witch,MUSIC FRIEND (filth witch),,3/9/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,32,0,0,,neotenomie,,,,0,0,0,0,0,0
2978,sleepless-hollow,Sleepless Hollow,,12/19/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,262,0,0,PC,Hamumu,Adventure,,,0,0,0,0,0,0
2979,bitcoin-miner,Bitcoin Miner,,4/19/2016,FALSE,2019-01-09T12:41:06,,0,0,0,5000,1,195,0,1,PC||Linux,Jesús González,Strategy||Simulation,,,0,1,0,0,1,1
2980,star-rangers,Star Rangers,,7/6/2016,FALSE,2019-08-23T12:12:47,http://star-rangers.com,0,0,1,47,2,344,0,2,PC||Linux||macOS,NASA||Project Whitecard Studios,Action||Adventure||RPG||Simulation||Racing||Casual||Indie,Awestruck Games,,2,9,0,0,0,0
2981,trattoria,Trattoria,,8/12/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,68,0,0,PC||Linux||Web,bippinbits,Simulation,,,0,0,0,0,0,0
2982,turbotron,Turbotron,,3/12/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,88,0,0,PC,savagehill,Strategy,,,0,0,0,0,0,0
2983,dark-nebulae-online,Dark Nebulae Online,,3/2/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,294,0,0,PC||Linux,alshady,Strategy,,,0,0,0,0,0,0
2984,kaiju-city-builder,Kaiju City Builder,,4/24/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,17,0,0,PC||Web,badidea,,,,0,0,0,0,0,0
2985,warlock-itch,Warlock (itch),,11/21/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,35,0,0,PC,LoL Producciones,Shooter||Platformer,,,0,0,0,0,0,0
2986,nnc-news-with-tom-vandercar,"NNC News, with Tom Vandercar",,3/13/2017,FALSE,2019-08-28T23:24:55,,0,0,0,0,0,93,0,0,PC||Web,bloomingbuds,Simulation,,,0,0,0,0,0,0
2987,la-novulas-grafica-oficial-de-chocu-patrozinado-po,LA NOVULAS GRÁFICA OFICIAL DE CHOCU PATROZINADO POR KREEGOS,,1/14/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,200,0,0,PC||macOS||Linux,johnwheel,Simulation,,,0,0,0,0,0,0
2988,the-american-dream-are-we-not-drawn-onward-to-new-,The American Dream: Are We Not Drawn Onward to New Era?,,8/24/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,33,0,0,PC||Linux,nicknicknicknick,Simulation,,,0,0,0,0,0,0
2989,demonheart,Demonheart,,3/24/2017,FALSE,2019-08-28T22:14:31,http://www.rollingcrown.com/demonheart/,0,4,4,34,5,457,0,5,Linux||PC||macOS,Rolling Crown,Adventure||Casual||Indie,Rolling Crown,,1,18,3,1,0,0
2990,forever-home-itch,Forever Home (itch),,11/1/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,222,0,0,PC,FoppyOmega,RPG,,,0,0,0,0,0,0
2991,zach-billionaire-presents-howzat,Zach Billionaire Presents: Howzat!,,8/23/2018,FALSE,2019-08-28T23:24:55,,0,0,0,0,0,37,0,0,PC,Deadwave Games,Sports,,,0,0,0,0,0,0
2992,back-to-school-anxiety-simulator-pro,Back To School Anxiety Simulator Pro,,8/26/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,35,0,0,Web,Gerald Burke,Simulation,,,0,0,0,0,0,0
2993,mrsmajor,Mrs.Major,,7/31/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,49,0,0,PC,Rile,,,,0,0,0,0,0,0
2994,samhain,Samhain,,11/6/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,87,0,0,PC||macOS,Smiley Wolfe,Adventure,,,0,0,0,0,0,0
2995,kinky-scorched-earth-operation,Kinky Scorched Earth Operation,,1/5/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,41,0,0,PC,Beurkeek,,,,0,0,0,0,0,0
2996,wrlddivision,wrldDivision,,9/30/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,19,0,0,,compostface,Puzzle,,,0,0,0,0,0,0
2997,mario-infinite,Mario Infinite,,12/9/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,22,0,0,Web,manoloesparta,Platformer,,,0,0,0,0,0,0
2998,brilliant-shadows-part-one-of-the-book-of-gray-m-2,Brilliant Shadows - Part One of the Book of Gray Magic,,11/2/2015,FALSE,2019-08-28T22:14:31,http://ithaqualabs.com/,0,0,5,0,0,430,0,0,PC||Linux||macOS,Ithaqua Labs||ithaqualabs,Adventure||Simulation||Casual,Ithaqua Labs,,1,7,0,0,0,0
2999,the-story-of-the-revolutionary-watermelon-that-wan,The story of the revolutionary watermelon that wanted to live free as a bird and learned how to escape,,2/22/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,86,0,0,PC||macOS,SpaceBackyard,Platformer,,,0,0,0,0,0,0
3000,hdhlq,حذلقة,,9/24/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,122,0,0,PC||macOS||Web,Jana Bdour,Adventure,,,0,0,0,0,0,0
3001,eversector,EverSector,,6/20/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,122,0,0,PC||macOS||Linux,Maugrift,RPG,,,0,0,0,0,0,0
3002,open-sorcery-itch,Open Sorcery (itch),,10/12/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,75,0,0,PC,OpenSorceryGames,Adventure,,,0,0,0,0,0,0
3003,overlod,Overlod,,11/10/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,52,0,0,PC,Talesay,,,,0,0,0,0,0,0
3004,cousbians-are-they-cousins-or-lesbians,Cousbians: Are They Cousins or Lesbians?,,6/19/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,12,0,0,PC||macOS||Linux||Web,Cathy!? Trang,Educational,,,0,0,0,0,0,0
3005,hydra-battles,Hydra Battles,,3/6/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,184,0,0,PC||Linux||Android,Michalis Kamburelis,Strategy,,,0,0,0,0,0,0
3006,layer-lady,Layer Lady,,9/10/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,80,0,0,PC||macOS,poik007,Platformer,,,0,0,0,0,0,0
3007,pc-architect,PC Architect,,8/21/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,1,189,0,1,Android,GamesFromGarage,Simulation,,,0,0,0,0,1,0
3008,outbreak-pandemic-evolution,Outbreak: Pandemic Evolution,,9/9/2016,FALSE,2019-08-28T22:14:31,http://www.indiedb.com/games/outbreak-pandemic-evolution,0,0,2,1,2,409,0,2,PC,Forthright Entertainment,Action||Adventure||Indie,Forthright Entertainment,,0,41,0,0,0,0
3009,mike-gamma-vr-space-bounty-hunter,"Mike Gamma, VR Space Bounty Hunter",,11/10/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,213,0,0,Android,CROMsoft,Adventure,,,0,0,0,0,0,0
3010,phoenix-wright-turnabout-cuddles,Phoenix Wright - Turnabout Cuddles!,,2/12/2018,FALSE,2019-08-28T23:24:55,,0,0,0,0,1,108,0,1,PC||macOS,Ric Cowley,,,,0,0,0,0,1,0
3011,cat-souls,Cat Souls,,1/31/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,58,0,0,Web,kyuu,Action,,,0,0,0,0,0,0
3012,cyclothymia,Cyclothymia,,4/28/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,55,0,0,PC||macOS,Kara Stone,Puzzle,,,0,0,0,0,0,0
3013,lazy-village,Lazy Village,,3/14/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,17,0,0,PC||macOS,danctheduck||Aeornflippout,Strategy,,,0,0,0,0,0,0
3014,doki-doki-love-stomp,Doki Doki Love Stomp,,1/21/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,16,0,0,PC,birdrobot||Koko,,,,0,0,0,0,0,0
3015,a-walk-in-the-park-theupturnedsheep,A Walk In The Park (TheUpturnedSheep),,8/3/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,386,0,0,PC,TheUpturnedSheep,Adventure,,,0,0,0,0,0,0
3016,lets-chat,Let's Chat,,1/13/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,13,0,0,PC,Elm,Simulation,,,0,0,0,0,0,0
3017,zombie-paradies,Zombie ParaDIEs,,2/9/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,78,0,0,Linux,FosaGame,Shooter,,,0,0,0,0,0,0
3018,mind-cards,Mind Cards,,7/23/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,58,0,0,Web,Citron Curieux,Strategy||Puzzle,,,0,0,0,0,0,0
3019,cobalt,Cobalt,69,2/2/2016,FALSE,2019-09-17T11:48:07,http://playcobalt.com/,3.21,4,2,155,13,381,0,14,PC||Xbox 360||Xbox One,Oxeye Game Studio,Action||Shooter||Adventure||Indie||Platformer,Microsoft Studios||Mojang||Mojang/Microsoft Studios,Everyone 10+,4,95,1,1,5,1
3020,ballistic-overkill,Ballistic Overkill,,3/28/2017,FALSE,2019-09-17T12:15:23,,3.4,3,6,45,10,505,0,10,Linux||PC||macOS,Aquiris Game Studio,Action||Casual||Indie,Aquiris Game Studio,,4,95,2,1,6,1
3021,vectors,Vectors,,7/19/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,43,0,0,Web,CyberNinja,Action||Shooter,,,0,0,0,0,0,0
3022,seeker-itch,Seeker (itch),,2/28/2014,FALSE,2019-08-28T23:24:55,,0,0,0,0,0,20,0,0,Web,slimefriend,Platformer,,,0,0,0,0,0,0
3023,lapses,Lapses,,3/1/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,134,0,0,PC||macOS||Linux,Gaël Bourhis,,,,0,0,0,0,0,0
3024,supernova-itch,SuperNova (itch),,12/24/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,153,0,0,PC||Linux||Android,The any Key,Strategy,,,0,0,0,0,0,0
3025,onegeon,One'geon,,8/10/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,87,0,0,PC,JustFire45,Action||RPG||Fighting,,,0,0,0,0,0,0
3026,wind-of-luck-arena,Wind of Luck: Arena,,11/9/2015,FALSE,2019-09-17T11:56:19,,0,0,1,53,2,290,0,2,PC,Trazzy,Action||Shooter,,,1,74,0,0,0,0
3027,fangame-team-aurm-all-our-days,[Fangame] Team AURM - All Our Days,,5/14/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,117,0,0,PC||macOS||Linux,juunishi master,Adventure,,,0,0,0,0,0,0
3028,enki-didila-prototype,ENKI DIDILA - PROTOTYPE,,8/30/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,238,0,0,Web,Jules MESSAUD,Adventure,,,0,0,0,0,0,0
3029,runbow,Runbow,,8/27/2015,FALSE,2019-09-17T10:48:13,http://www.runbowgame.com,3.42,4,3,114,26,220,0,26,PC||Wii U||Xbox One||Nintendo Switch||PlayStation 4,Headup Games||13AM Games,Action||Adventure||Racing||Casual||Indie,Headup Games||13AM Games,Everyone,11,110,6,4,16,2
3030,a-snakes-tale-itch,A Snake's Tale (itch),,4/26/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,55,0,0,PC||macOS||Linux||Android,m12y,Puzzle,,,0,0,0,0,0,0
3031,platform-builder-pro-53,Platform Builder Pro 5.3,,8/24/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,199,0,0,PC,tingthing09@gmail.com,Platformer,,,0,1,0,0,0,0
3032,camp-ravenrock-demo,Camp Ravenrock (Demo),,11/2/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,209,0,0,PC||macOS||Linux,Metaparadox,,,,0,0,0,0,0,0
3033,lienzo-vr,Lienzo VR,,10/5/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,45,0,0,PC,knexator,,,,0,0,0,0,0,0
3034,fingerolympics,Fingerolympics,,8/23/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,10,0,0,PC||macOS||Linux||Web,Ludipe,,,,0,0,0,0,0,0
3035,metalmania-v03,MetalMania v0.3,,8/21/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,47,0,0,PC,KatD,Action,,,0,0,0,0,0,0
3036,fight-the-cannons,Fight The Cannons,,5/8/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,140,0,0,PC,Boring Games Studio,Action||Fighting,,,0,0,0,0,0,0
3037,battalion-1944,Battalion 1944,,,FALSE,2019-09-17T10:19:08,http://www.battaliongame.com,2.5,1,5,0,16,327,0,16,PC||Linux,Bulkhead Interactive,Action||Massively Multiplayer,,Adults Only,4,166,4,5,11,1
3038,long-nights,Long Nights,,2/19/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,101,0,0,PC||macOS,watto,,,,0,0,0,0,0,0
3039,love-triangle,Love Triangle,,1/24/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,269,0,0,PC||macOS,Brookie,Simulation,,,0,0,0,0,0,0
3040,quings-quest-vii-the-death-of-videogames,Quing's Quest VII: The Death of Videogames!,,9/1/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,52,0,0,PC,Squinky,Adventure,,,0,0,0,0,0,0
3041,arrakis-revenge,Arrakis: Revenge,,4/17/2016,FALSE,2019-08-28T23:24:55,,0,0,0,0,0,77,0,0,PC,Alex Azimov,Simulation,,,0,0,0,0,0,0
3042,bullets-x-blades,Bullets X Blades,,8/17/2017,FALSE,2019-08-28T23:24:55,,0,0,0,0,0,198,0,0,PC||macOS||Linux,Kotaro Fujita||Daniel Jung,Action||Fighting,,,0,0,0,0,0,0
3043,hacker-easy-hacking,HACKER. EASY HACKING,,1/29/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,255,0,0,PC,VP,,,,0,0,0,0,0,0
3044,victorum,Victorum,,12/4/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,158,0,0,PC||macOS,CWRU-EECS390,Strategy,,,0,0,0,0,0,0
3045,pet-rock,Pet Rock,,4/15/2016,FALSE,2019-08-28T23:24:55,,0,0,0,0,0,21,0,0,PC,CowThing,Simulation,,,0,0,0,0,0,0
3046,rkss-brostep-in-the-style-of-florian-hecker,rkss - Brostep in the Style of Florian Hecker,,12/10/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,36,0,0,PC||macOS||Linux,Conditional,,,,0,0,0,0,0,0
3047,chroma-deflekter-3000,Chroma Deflekter 3000,,1/28/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,25,0,0,Web,RPG - Rio PUC Games,Shooter||Platformer,,,0,0,0,0,0,0
3048,tabletop-simulator,Tabletop Simulator,,6/5/2015,FALSE,2020-06-29T15:21:42,http://www.berserk-games.com,4.06,4,6,27,355,299,0,357,Linux||PC||macOS,Berserk Games,RPG||Strategy||Simulation||Casual||Indie,Berserk Games,,59,1932,77,11,147,81
3049,hot-goths-murder-mystery-dating-sim,Hot Goths Murder Mystery Dating Sim,,7/1/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,61,0,0,Web,Alex e Clark,RPG||Simulation,,,0,0,0,0,0,0
3050,friender-bender,Friender Bender,,11/14/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,86,0,0,PC||macOS,nathan wentworth||Wickedly||TheConBot,Action,,,0,1,0,0,0,0
3051,game-industry-tycoon-v0144,Game Industry Tycoon v0.144,,4/8/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,69,0,0,PC,GmanGavin,RPG||Strategy,,,0,0,0,0,0,0
3052,son-of-viking-v2,Son of Viking v2,,8/20/2018,FALSE,2019-08-28T23:24:55,,0,0,0,0,0,51,0,0,PC,AkaiKen||Themainplayer,Adventure||Puzzle||Platformer,,,0,0,0,0,0,0
3053,water-clicker,Water Clicker,,1/12/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,8,0,0,Web,Keonin4500,Simulation,,,0,0,0,0,0,0
3054,tainted-alpha,Tainted alpha,,9/25/2014,FALSE,2019-08-28T23:28:55,,0,0,0,0,0,20,0,0,PC,GoosEntertainment,,,,0,0,0,0,0,0
3055,hunt-the-moles,Hunt The Moles,,7/13/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,22,0,0,PC||macOS||Linux,Movixio,Shooter,,,0,0,0,0,0,0
3056,ramen-itch,Ramen (itch),,12/13/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,16,0,0,Web,CaraPapaProductions,,,,0,0,0,0,0,0
3057,lovestory-nintendo-switch-homebrew,LoveStory [Nintendo Switch Homebrew],,8/17/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,100,0,0,PC,shrikey,,,,0,0,0,0,0,0
3058,t-e-c-h-t-u-r-b-o,T e c h T u r b o,,2/3/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,45,0,0,PC||macOS||Linux,Simon Hutchinson,Simulation,,,0,0,0,0,0,0
3059,swarm-universe,Swarm Universe,,3/30/2017,FALSE,2019-08-28T22:14:31,http://www.swarmuniverse.com,0,0,4,30,0,468,0,0,PC,Dedication Games,Action||Indie,Dedication Games,,0,12,0,0,0,0
3060,11-minions,11 Minions,,8/19/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,12,0,0,PC,OliPaul036,Puzzle||Platformer,,,0,0,0,0,0,0
3061,bonsai-growth-simulator,Bonsai Growth Simulator,,12/14/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,125,0,0,PC||macOS,Chris Wade,Simulation,,,0,0,0,0,0,0
3062,grave-business,Grave Business,,8/14/2018,FALSE,2019-08-28T23:24:55,,0,0,0,0,0,124,0,0,PC,rightearphone,Simulation,,,0,0,0,0,0,0
3063,a-word-on-abuse,A Word on Abuse,,6/25/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,46,0,0,Web,Camila Peres||LucasMolina,,,,0,0,0,0,0,0
3064,final-fantasy-iv-alter-destiny,Final Fantasy IV Alter Destiny,,6/27/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,1,293,0,1,PC,Spheresoft,RPG,,,0,1,0,1,0,0
3065,mini-rts,Mini RTS,,9/25/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,65,0,0,PC||Linux||Android,Mini RTS,Strategy,,,0,0,0,0,0,0
3066,ludum-dare-42-lava-escape,Ludum Dare 42: Lava Escape,,8/12/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,40,0,0,PC||Linux||Web,GhostReven,Platformer,,,0,0,0,0,0,0
3067,colored-candles,Colored Candles,,9/25/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,67,0,0,PC||macOS,Jack Perkins,Adventure,,,0,0,0,0,0,0
3068,neonmecha-ultra-insanity,NeonMecha: Ultra Insanity,,8/7/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,9,0,0,Android,Vic070||RodrigoCarbajal||BaderBlade||Crow216||Yuyitsu11||JOMORO Games,Shooter,,,0,0,0,0,0,0
3069,perception,Perception,56,5/30/2017,FALSE,2019-09-17T10:12:28,http://www.thedeependgames.com,3.59,4,1,165,17,390,0,17,PC||Nintendo Switch||PlayStation 4||Xbox One,The Deep End Games||WFH GAMES,Adventure||Indie,Feardemic||The Deep End Games,,20,126,11,5,6,1
3070,landescape,LANDESCAPE,,8/12/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,6,0,0,PC,xopsx,Action,,,0,0,0,0,0,0
3071,gone-crab,Gone Crab,,4/23/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,163,0,0,PC||macOS,Caleb Middlebrook||AJJM,Simulation,,,0,0,0,0,0,0
3072,shaders-case-study-demo-ice-cave-crystals,Shaders Case Study Demo (Ice Cave Crystals),,4/30/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,37,0,0,Web,Broxxar,,,,0,0,0,0,0,0
3073,life-builder,Life-Builder,,7/10/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,43,0,0,PC,Otsel,Simulation,,,0,0,0,0,0,0
3074,arboreta,arboreta,,3/10/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,99,0,0,PC||macOS,rescobar,,,,0,0,0,0,0,0
3075,microwave-master-will-it-nuke,Microwave Master: Will it Nuke?,,1/24/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,44,0,0,PC||Web,FriendlyFrog||WVUGameDevelopers||CrownedRabbit,Simulation,,,0,0,0,0,0,0
3076,travelers-demo-day-9-special,Travelers: Demo-Day 9 Special,,7/8/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,97,0,0,PC,Stork,Action,,,0,0,0,0,0,0
3077,furs,Furs~,,2/12/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,39,0,0,PC||Linux,Sweeto!Cal,,,,0,0,0,0,0,0
3078,happy-place,Happy Place,,9/9/2014,FALSE,2019-08-28T23:24:55,,0,0,0,0,0,36,0,0,PC,Fruckert,Platformer,,,0,1,0,0,0,0
3079,burning-mountain,Burning Mountain,,8/20/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,116,0,0,PC,plasmastarfish,,,,0,0,0,0,0,0
3080,tera,TERA,77,1/31/2017,FALSE,2019-09-17T03:27:09,https://tera.gameforge.com/,2.92,3,3,102,329,333,0,330,PlayStation 4||PC||Xbox One,Bluehole||En Masse Entertainment,Action||RPG||Massively Multiplayer,Gameforge 4D,Mature,78,1892,45,8,245,15
3081,hockey-mania-c64,Hockey Mania (C64),,9/16/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,145,0,0,PC,Protovision,Sports,,,0,0,0,0,0,0
3082,boaty-mcboatface-island-adventure,Boaty McBoatface Island Adventure,,9/15/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,98,0,0,PC||macOS,LaustinSpayce,Adventure,,,0,0,0,0,0,0
3083,virgo,Virgo,,6/27/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,167,0,0,Web,gsstudio,Puzzle,,,0,0,0,0,0,0
3084,survive-me-miolhr-itch,Survive ME Miolhr (itch),,10/24/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,163,0,0,PC,Miolhr_SM,Adventure,,,0,0,0,0,0,0
3085,brick-it,Brick It!,,8/13/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,12,0,0,PC||Web,Vladadamm||Sought,,,,0,0,0,0,0,0
3086,on-trigger,On-Trigger,,8/19/2018,FALSE,2019-08-28T23:24:55,,0,0,0,0,0,24,0,0,Web,icebox91,Platformer,,,0,0,0,0,0,0
3087,fatale-2,Fatal[e],,1/21/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,5,0,0,PC,Cherry Cupid,Simulation,,,0,0,0,0,0,0
3088,we-become-what-we-behold-zhong-wen-ban,WE BECOME WHAT WE BEHOLD 中文版,,1/27/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,53,0,0,Web,douduck08,,,,0,0,0,0,0,0
3089,lie-of-caelum,Lie of Caelum,,3/23/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,38,0,0,PC,atomicsushi,RPG,,,0,0,0,0,0,0
